Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
keycloak-config-cli,de.adorsys.keycloak.config.service,ClientScopeMappingImportService,addRoles,Long Statement,"The length of the statement ""scopeMappingRepository.addScopeMappingClientRolesForClientScope(realmName`clientScopeMappingToImport.getClientScope()`clientLevelUuid`roles);"" is 141.",113
keycloak-config-cli,de.adorsys.keycloak.config.service,ClientScopeMappingImportService,removeRoles,Long Parameter List,The method has 5 parameters. ,151
keycloak-config-cli,de.adorsys.keycloak.config.service,ClientScopeMappingImportService,removeRoles,Long Statement,"The length of the statement ""logger.debug(""Remove client-scope-mapping with roles '{}' from client level '{}' for client '{}' in realm '{}'""`clientId`rolesToBeRemoved`existingClientScope.getClient()`realmName);"" is 181.",151
keycloak-config-cli,de.adorsys.keycloak.config.service,ClientScopeMappingImportService,removeRoles,Long Statement,"The length of the statement ""logger.debug(""Remove client-scope-mapping with roles '{}' from client level '{}' for clientScope '{}' in realm '{}'""`clientId`rolesToBeRemoved`existingClientScope.getClientScope()`realmName);"" is 191.",151
keycloak-config-cli,de.adorsys.keycloak.config.service,ClientScopeMappingImportService,removeRoles,Long Statement,"The length of the statement ""scopeMappingRepository.removeScopeMappingClientRolesForClientScope(realmName`existingClientScope.getClientScope()`clientLevelUuid`roles);"" is 137.",151
keycloak-config-cli,de.adorsys.keycloak.config.service,ClientScopeMappingImportService,findNotMatchingRolesInScopeMapping,Long Statement,"The length of the statement ""Predicate<Object> newRolePredicate=referenceScopes.stream().filter(clientScope -> clientScope.getClient() != null && Objects.equals(sampleScope.getClient()`clientScope.getClient()) || clientScope.getClientScope() != null && Objects.equals(sampleScope.getClientScope()`clientScope.getClientScope())).findFirst().map(ScopeMappingRepresentation::getRoles).map(roles -> predicate(roles::contains).negate()).orElseGet(() -> s -> true);"" is 430.",201
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,createOrUpdateComponent,Long Statement,"The length of the statement ""Optional<ComponentRepresentation> existingComponent=componentRepository.search(realmName`providerType`componentToImport.getSubType()`componentToImport.getName());"" is 162.",91
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,isComponentEqual,Complex Conditional,The conditional expression isUserStorageProvider || !looksEquals || !componentConfigHaveSameKeys is complex.,149
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,isComponentEqual,Long Statement,"The length of the statement ""boolean isUserStorageProvider=Objects.equals(patchedComponent.getProviderType()`""org.keycloak.storage.ldap.mappers.UserStorageProvider"");"" is 137.",149
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,isComponentEqual,Long Statement,"The length of the statement ""boolean componentConfigHaveSameKeys=patchedComponentConfig.keySet().containsAll(existingComponentConfig.keySet()) && existingComponentConfig.keySet().containsAll(patchedComponentConfig.keySet());"" is 195.",149
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,isComponentEqual,Long Statement,"The length of the statement ""if (!patchedComponentConfigValue.containsAll(existingComponentConfigValue) || !existingComponentConfigValue.containsAll(patchedComponentConfigValue)) {"" is 151.",149
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,createOrUpdateSubComponent,Long Statement,"The length of the statement ""Optional<ComponentRepresentation> maybeComponent=componentRepository.search(realmName`providerType`subComponent.getSubType()`subComponent.getName()`parentId);"" is 158.",226
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,checkIfComponentMissingImport,Long Statement,"The length of the statement ""boolean isInImport=componentToImport.stream().anyMatch(component -> Objects.equals(existingComponentName`component.getName()));"" is 127.",272
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,syncUserFederationIfNecessary,Long Statement,"The length of the statement ""resource.components().query().stream().filter(componentRepresentation -> componentRepresentation.getProviderType().equals(""org.keycloak.storage.UserStorageProvider"")).filter(componentRepresentation -> componentRepresentation.getConfig().getOrDefault(""importEnabled""`Collections.singletonList(""false"")).stream().allMatch(Boolean::valueOf)).forEach(componentRepresentation -> {"" is 375.",298
keycloak-config-cli,de.adorsys.keycloak.config.service,ComponentImportService,syncUserFederationIfNecessary,Long Statement,"The length of the statement ""logger.debug(""Syncing user from federation '{}' for realm '{}'...""`componentRepresentation.getName()`realmImport.getRealm());"" is 125.",298
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionsAndExecutionFlows,Long Statement,"The length of the statement ""for ( AuthenticationExecutionExportRepresentation executionToImport : topLevelFlowToImport.getAuthenticationExecutions()) {"" is 123.",63
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionOrExecutionFlow,Long Identifier,The length of the parameter executionOrExecutionFlowToImport is 32.,82
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createAndConfigureExecutionFlow,Long Statement,"The length of the statement ""AuthenticationFlowRepresentation subFlowToImport=AuthenticationFlowUtil.getSubFlow(realmImport`executionFlowToImport.getFlowAlias());"" is 133.",96
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionForTopLevelFlow,Long Statement,"The length of the statement ""logger.debug(""Creating execution '{}' for top-level-flow: '{}' in realm '{}'""`executionToImport.getAuthenticator()`existingTopLevelFlow.getAlias()`realmImport.getRealm());"" is 171.",110
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createSubFlowByExecutionFlow,Long Statement,"The length of the statement ""logger.debug(""Creating non-top-level-flow '{}' for top-level-flow '{}' by its execution '{}' in realm '{}'""`subFlow.getAlias()`topLevelFlowToImport.getAlias()`executionToImport.getFlowAlias()`realmImport.getRealm());"" is 216.",135
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createSubFlowByExecutionFlow,Long Statement,"The length of the statement ""if (!Objects.equals(executionToImport.getAuthenticator()`null) && !Objects.equals(subFlow.getProviderId()`""form-flow"")) {"" is 121.",135
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createSubFlowByExecutionFlow,Long Statement,"The length of the statement ""throw new InvalidImportException(String.format(""Execution property authenticator '%s' can be only set if the sub-flow '%s' type is 'form-flow'.""`executionToImport.getAuthenticator()`subFlow.getAlias()));"" is 203.",135
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createSubFlowByExecutionFlow,Long Statement,"The length of the statement ""throw new ImportProcessingException(String.format(""Cannot create execution-flow '%s' for top-level-flow '%s' in realm '%s': %s""`executionToImport.getFlowAlias()`topLevelFlowToImport.getAlias()`realmImport.getRealm()`errorMessage)`error);"" is 237.",135
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,configureExecutionFlow,Long Statement,"The length of the statement ""List<AuthenticationExecutionInfoRepresentation> storedExecutionFlows=executionFlowRepository.getExecutionFlowsByAlias(realmImport.getRealm()`topLevelOrSubFlowToImport.getAlias()`executionToImport);"" is 197.",179
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,configureExecutionFlow,Long Statement,"The length of the statement ""throw new ImportProcessingException(String.format(""Unexpected size of execution %s in flow %s found.""`executionToImport.getAuthenticator()`topLevelOrSubFlowToImport.getAlias()));"" is 178.",179
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,configureExecutionFlow,Long Statement,"The length of the statement ""executionFlowRepository.updateExecutionFlow(realmImport.getRealm()`topLevelOrSubFlowToImport.getAlias()`storedExecutionFlow);"" is 125.",179
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,configureExecutionFlow,Long Statement,"The length of the statement ""throw new ImportProcessingException(String.format(""Cannot update execution-flow '%s' for flow '%s' in realm '%s': %s""`executionToImport.getAuthenticator()`topLevelOrSubFlowToImport.getAlias()`realmImport.getRealm()`errorMessage)`error);"" is 236.",179
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionAndExecutionFlowsForSubFlows,Long Statement,"The length of the statement ""for ( AuthenticationExecutionExportRepresentation executionOrExecutionFlowToImport : subFlow.getAuthenticationExecutions()) {"" is 125.",234
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionForSubFlow,Long Statement,"The length of the statement ""logger.debug(""Create execution '{}' for non-top-level-flow '{}' in realm '{}'""`executionToImport.getAuthenticator()`subFlow.getAlias()`realmImport.getRealm());"" is 159.",250
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionForSubFlow,Long Statement,"The length of the statement ""throw new ImportProcessingException(String.format(""Cannot create execution '%s' for non-top-level-flow '%s' in realm '%s': %s""`executionToImport.getAuthenticator()`subFlow.getAlias()`realmImport.getRealm()`errorMessage)`error);"" is 227.",250
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionForSubFlow,Long Statement,"The length of the statement ""List<AuthenticationExecutionInfoRepresentation> executionFlows=executionFlowRepository.getExecutionFlowsByAlias(realmImport.getRealm()`subFlow.getAlias()`executionToImport).stream().filter(flow -> flow.getAuthenticationConfig() == null).collect(Collectors.toList());"" is 266.",250
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createExecutionForSubFlow,Long Statement,"The length of the statement ""throw new ImportProcessingException(String.format(""Unexpected size of execution %s in flow %s. Expected: 1. Actual: %d""`executionToImport.getAuthenticator()`subFlow.getAlias()`executionFlows.size()));"" is 200.",250
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,createAuthenticatorConfig,Long Statement,"The length of the statement ""AuthenticatorConfigRepresentation authenticatorConfig=realmImport.getAuthenticatorConfig().stream().filter(x -> Objects.equals(x.getAlias()`authenticatorConfigName)).findAny().orElseThrow(() -> new ImportProcessingException(String.format(""Authenticator config '%s' definition not found""`authenticatorConfigName)));"" is 314.",308
keycloak-config-cli,de.adorsys.keycloak.config.service,ExecutionFlowsImportService,debugLogExecutionFlowCreation,Long Statement,"The length of the statement ""logger.debug(""Configuring execution-flow '{}' for authentication-flow '{}' in realm '{}'""`execution`authenticationFlowAlias`realmImport.getRealm());"" is 148.",329
keycloak-config-cli,de.adorsys.keycloak.config.service,GroupImportService,areSubGroupsEqual,Long Statement,"The length of the statement ""GroupRepresentation existingSubGroup=existingSubGroups.stream().filter(group -> Objects.equals(group.getName()`importedSubGroup.getName())).findFirst().orElse(null);"" is 165.",192
